"site_name","subsite","year","treatment","plot","plant_id","prior_visit","doy"
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","453E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","453E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","453E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","453E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","453C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","453C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","453C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","453C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","453C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","453C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","453C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","453C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","453C","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","453C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","454E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","454E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","454E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","454E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","454E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","454E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","454E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","454E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","454E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","454E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","454C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","454C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","454C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","454C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","454C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","454C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","454C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","454C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","454C","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","454C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","455E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","455E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","455E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","455E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","455E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","455E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","455E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","455E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","455E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","455E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","455C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","455C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","455C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","455C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","455C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","455C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","455C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","455C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","455C","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","455C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","755E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","755E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","755E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","755E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","755E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","755E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","755E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","755E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","755E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","755E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","755C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","755C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","755C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","755C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","755C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","755C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","755C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","755C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","755C","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","755C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","754E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","754E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","754E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","754E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","754E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","754E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","754E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","754E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","754E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","754E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","754C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","754C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","754C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","754C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","754C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","754C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","754C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","754C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","754C","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","754C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","753E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","753E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","753E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","753E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","753E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","753E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","753E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","753E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","753E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","753E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","753C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","753C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","753C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","753C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","753C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","753C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","753C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","753C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","753C","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","753C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","752E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","752E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","752E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","752E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","752E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","752E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","752E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","752E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","752E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","752E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","752C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","752C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","752C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","752C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","752C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","752C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","752C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","752C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","752C","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","752C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","751E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","751E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","751E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","751E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","751E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","751E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","751E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","751E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","751E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM_OTC","751E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","751C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","751C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","751C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","751C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","751C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","751C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","751C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","751C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","751C","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1993,"SNOWFENCE_MEDIUM","751C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","101E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","101E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","101E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","101E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","101E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","101E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","101E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","101E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","101E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","101E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","101C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","101C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","101C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","101C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","101C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","101C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","101C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","101C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","101C","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","101C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","102E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","102E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","102E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","102E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","102E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","102E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","102E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","102E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","102E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","102E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","102C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","102C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","102C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","102C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","102C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","102C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","102C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","102C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","102C","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","102C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","103E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","103E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","103E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","103E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","103E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","103E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","103E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","103E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","103E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","103E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","103C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","103C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","103C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","103C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","103C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","103C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","103C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","103C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","103C","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","103C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","104E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","104E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","104E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","104E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","104E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","104E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","104E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","104E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","104E","BB4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","104E","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","104C","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","104C","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","104C","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","104C","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","104C","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","104C","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","104C","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","104C","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","104C","BB4",172,174
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP","104C","BB5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","105E","AR1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","105E","AR2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","105E","AR3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","105E","AR4",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","105E","AR5",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","105E","BB1",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","105E","BB2",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","105E","BB3",NA,NA
"NIWOT","NIWOT.SADSNFC.MW",1994,"SNOWFENCE_DEEP_OTC","105E","BB4",NA,NA
