"site_name","subsite","year","treatment","plot","prior_visit","plant_id","doy"
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP",44,164,"DRY_3_44_CTL_SALPHL",165
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",45,166,"DRY_3_45_OTC_DRYOCT",168
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",45,166,"DRY_3_45_OTC_VACVIT",168
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",45,166,"DRY_3_45_OTC_LOIPRO",168
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",45,166,"DRY_3_45_OTC_DIALAP",168
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",50,168,"DRY_3_50_OTC_DRYOCT",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",50,168,"DRY_3_50_OTC_VACVIT",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",50,168,"DRY_3_50_OTC_LOIPRO",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",50,168,"DRY_3_50_OTC_ARCALP",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",51,168,"DRY_3_51_OTC_DRYOCT",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",51,168,"DRY_3_51_OTC_VACVIT",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",51,168,"DRY_3_51_OTC_LOIPRO",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_DEEP_OTC",51,168,"DRY_3_51_OTC_ARCALP",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",55,NA,"DRY_4_55_OTC_DRYOCT",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",55,NA,"DRY_4_55_OTC_VACVIT",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",55,NA,"DRY_4_55_OTC_LOIPRO",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",55,NA,"DRY_4_55_OTC_ARCALP",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",56,NA,"DRY_4_56_CTL_DRYOCT",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",56,NA,"DRY_4_56_CTL_VACVIT",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",56,NA,"DRY_4_56_CTL_LOIPRO",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",56,NA,"DRY_4_56_CTL_DIALAP",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",56,NA,"DRY_4_56_CTL_ARCALP",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",56,NA,"DRY_4_56_CTL_SALPHL",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",57,148,"DRY_4_57_CTL_DRYOCT",149
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",57,148,"DRY_4_57_CTL_VACVIT",149
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",57,148,"DRY_4_57_CTL_LOIPRO",149
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",57,148,"DRY_4_57_CTL_DIALAP",149
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",57,148,"DRY_4_57_CTL_ARCALP",149
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",57,148,"DRY_4_57_CTL_SALPHL",149
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",58,148,"DRY_4_58_OTC_DRYOCT",149
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",58,148,"DRY_4_58_OTC_VACVIT",149
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",58,148,"DRY_4_58_OTC_LOIPRO",149
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",58,148,"DRY_4_58_OTC_ARCALP",149
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",59,147,"DRY_4_59_CTL_DRYOCT",148
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",59,147,"DRY_4_59_CTL_VACVIT",148
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",59,147,"DRY_4_59_CTL_LOIPRO",148
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",59,147,"DRY_4_59_CTL_ARCALP",148
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",59,147,"DRY_4_59_CTL_SALPHL",148
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",60,146,"DRY_4_60_OTC_DRYOCT",147
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",60,146,"DRY_4_60_OTC_VACVIT",147
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",60,146,"DRY_4_60_OTC_LOIPRO",147
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",60,146,"DRY_4_60_OTC_DIALAP",147
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",60,146,"DRY_4_60_OTC_ARCALP",147
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",60,146,"DRY_4_60_OTC_SALPHL",147
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",61,143,"DRY_5_61_OTC_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",61,143,"DRY_5_61_OTC_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",61,143,"DRY_5_61_OTC_LOIPRO",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",61,143,"DRY_5_61_OTC_DIALAP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",61,143,"DRY_5_61_OTC_ARCALP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",62,143,"DRY_5_62_CTL_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",62,143,"DRY_5_62_CTL_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",62,143,"DRY_5_62_CTL_LOIPRO",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",62,143,"DRY_5_62_CTL_DIALAP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",62,143,"DRY_5_62_CTL_ARCALP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",62,143,"DRY_5_62_CTL_SALPHL",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",63,143,"DRY_5_63_OTC_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",63,143,"DRY_5_63_OTC_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",63,143,"DRY_5_63_OTC_LOIPRO",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",63,143,"DRY_5_63_OTC_DIALAP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",63,143,"DRY_5_63_OTC_ARCALP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",63,143,"DRY_5_63_OTC_SALPHL",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",65,143,"DRY_5_65_CTL_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",65,143,"DRY_5_65_CTL_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",65,143,"DRY_5_65_CTL_LOIPRO",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",65,143,"DRY_5_65_CTL_DIALAP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",65,143,"DRY_5_65_CTL_ARCALP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",68,143,"DRY_5_68_CTL_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",68,143,"DRY_5_68_CTL_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",68,143,"DRY_5_68_CTL_LOIPRO",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",68,143,"DRY_5_68_CTL_ARCALP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",69,143,"DRY_5_69_OTC_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",69,143,"DRY_5_69_OTC_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",69,143,"DRY_5_69_OTC_LOIPRO",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",69,143,"DRY_5_69_OTC_ARCALP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",77,143,"DRY_6_77_CTL_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",77,143,"DRY_6_77_CTL_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",77,143,"DRY_6_77_CTL_SALPHL",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",78,143,"DRY_6_78_OTC_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",79,143,"DRY_6_79_CTL_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",79,143,"DRY_6_79_CTL_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",79,143,"DRY_6_79_CTL_LOIPRO",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",79,143,"DRY_6_79_CTL_DIALAP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",79,143,"DRY_6_79_CTL_SALPHL",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",80,143,"DRY_6_80_CTL_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",80,143,"DRY_6_80_CTL_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",80,143,"DRY_6_80_CTL_LOIPRO",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",80,143,"DRY_6_80_CTL_DIALAP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM",80,143,"DRY_6_80_CTL_ARCALP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",81,143,"DRY_6_81_OTC_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",81,143,"DRY_6_81_OTC_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",81,143,"DRY_6_81_OTC_LOIPRO",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",81,143,"DRY_6_81_OTC_ARCALP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",82,143,"DRY_6_82_OTC_DRYOCT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",82,143,"DRY_6_82_OTC_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",82,143,"DRY_6_82_OTC_LOIPRO",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",82,143,"DRY_6_82_OTC_ARCALP",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1996,"SNOWFENCE_MEDIUM_OTC",82,143,"DRY_6_82_OTC_SALPHL",146
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",1,NA,"DRY_0_1_OTC_DRYOCT",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",1,NA,"DRY_0_1_OTC_VACVIT",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",1,NA,"DRY_0_1_OTC_LOIPRO",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",1,NA,"DRY_0_1_OTC_DIALAP",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",1,NA,"DRY_0_1_OTC_ARCALP",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",1,NA,"DRY_0_1_OTC_SALPHL",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",2,NA,"DRY_0_2_OTC_DRYOCT",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",2,NA,"DRY_0_2_OTC_VACVIT",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",2,NA,"DRY_0_2_OTC_LOIPRO",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",2,NA,"DRY_0_2_OTC_DIALAP",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",2,NA,"DRY_0_2_OTC_ARCALP",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",2,NA,"DRY_0_2_OTC_SALPHL",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",3,NA,"DRY_0_3_CTL_DRYOCT",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",3,NA,"DRY_0_3_CTL_VACVIT",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",3,NA,"DRY_0_3_CTL_LOIPRO",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",3,NA,"DRY_0_3_CTL_ARCALP",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",3,NA,"DRY_0_3_CTL_SALPHL",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",6,138,"DRY_0_6_OTC_DRYOCT",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",6,138,"DRY_0_6_OTC_VACVIT",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",6,138,"DRY_0_6_OTC_ARCALP",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"OTC",6,138,"DRY_0_6_OTC_SALPHL",143
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",8,NA,"DRY_0_8_CTL_DRYOCT",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",8,NA,"DRY_0_8_CTL_VACVIT",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",8,NA,"DRY_0_8_CTL_ARCALP",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",8,NA,"DRY_0_8_CTL_SALPHL",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",9,NA,"DRY_0_9_CTL_DRYOCT",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",9,NA,"DRY_0_9_CTL_VACVIT",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",9,NA,"DRY_0_9_CTL_LOIPRO",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",9,NA,"DRY_0_9_CTL_ARCALP",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"CTL",9,NA,"DRY_0_9_CTL_SALPHL",138
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",17,163,"DRY_1_17_OTC_DRYOCT",164
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",17,163,"DRY_1_17_OTC_VACVIT",164
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",17,163,"DRY_1_17_OTC_LOIPRO",164
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",17,163,"DRY_1_17_OTC_DIALAP",164
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",17,163,"DRY_1_17_OTC_ARCALP",164
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",17,163,"DRY_1_17_OTC_SALPHL",164
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",19,158,"DRY_1_19_CTL_DRYOCT",160
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",19,158,"DRY_1_19_CTL_VACVIT",160
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",19,158,"DRY_1_19_CTL_LOIPRO",160
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",19,158,"DRY_1_19_CTL_DIALAP",160
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",19,158,"DRY_1_19_CTL_SALPHL",160
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",21,164,"DRY_1_21_CTL_DRYOCT",165
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",21,164,"DRY_1_21_CTL_VACVIT",165
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",21,164,"DRY_1_21_CTL_LOIPRO",165
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",21,164,"DRY_1_21_CTL_DIALAP",165
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",21,164,"DRY_1_21_CTL_SALPHL",165
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",23,165,"DRY_1_23_OTC_DRYOCT",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",23,165,"DRY_1_23_OTC_VACVIT",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",23,165,"DRY_1_23_OTC_LOIPRO",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",23,165,"DRY_1_23_OTC_DIALAP",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",23,165,"DRY_1_23_OTC_ARCALP",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",26,162,"DRY_1_26_OTC_DRYOCT",163
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",26,162,"DRY_1_26_OTC_VACVIT",163
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",26,162,"DRY_1_26_OTC_LOIPRO",163
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",26,162,"DRY_1_26_OTC_DIALAP",163
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",26,162,"DRY_1_26_OTC_ARCALP",163
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",26,162,"DRY_1_26_OTC_SALPHL",163
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",31,158,"DRY_1_31_CTL_DRYOCT",160
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",31,158,"DRY_1_31_CTL_VACVIT",160
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",31,158,"DRY_1_31_CTL_LOIPRO",160
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",31,158,"DRY_1_31_CTL_DIALAP",160
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",31,158,"DRY_1_31_CTL_ARCALP",160
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",31,158,"DRY_1_31_CTL_SALPHL",160
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",33,168,"DRY_2_33_OTC_DRYOCT",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",33,168,"DRY_2_33_OTC_VACVIT",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",33,168,"DRY_2_33_OTC_LOIPRO",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",33,168,"DRY_2_33_OTC_DIALAP",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",33,168,"DRY_2_33_OTC_SALPHL",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",34,167,"DRY_2_34_CTL_DRYOCT",168
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",34,167,"DRY_2_34_CTL_VACVIT",168
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",34,167,"DRY_2_34_CTL_LOIPRO",168
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",34,167,"DRY_2_34_CTL_DIALAP",168
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",34,167,"DRY_2_34_CTL_SALPHL",168
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",35,168,"DRY_2_35_OTC_DRYOCT",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",35,168,"DRY_2_35_OTC_VACVIT",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",35,168,"DRY_2_35_OTC_LOIPRO",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",35,168,"DRY_2_35_OTC_ARCALP",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",36,168,"DRY_2_36_OTC_DRYOCT",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",36,168,"DRY_2_36_OTC_VACVIT",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",36,168,"DRY_2_36_OTC_LOIPRO",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",36,168,"DRY_2_36_OTC_DIALAP",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",36,168,"DRY_2_36_OTC_ARCALP",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP_OTC",36,168,"DRY_2_36_OTC_SALPHL",169
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",37,165,"DRY_2_37_CTL_DRYOCT",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",37,165,"DRY_2_37_CTL_VACVIT",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",37,165,"DRY_2_37_CTL_LOIPRO",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",37,165,"DRY_2_37_CTL_DIALAP",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",37,165,"DRY_2_37_CTL_ARCALP",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",37,165,"DRY_2_37_CTL_SALPHL",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",38,165,"DRY_2_38_CTL_DRYOCT",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",38,165,"DRY_2_38_CTL_VACVIT",167
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1997,"SNOWFENCE_DEEP",38,165,"DRY_2_38_CTL_LOIPRO",167
